sample_index,label_wm2,prediction_wm2,abs_error_wm2
227,66.0,65.35974884033203,0.6402511596679688
228,81.7699966430664,80.7439956665039,1.0260009765625
229,92.8499984741211,89.69849395751953,3.1515045166015625
230,31.110000610351562,30.311511993408203,0.7984886169433594
231,17.770000457763672,17.910913467407227,0.1409130096435547
232,56.15999984741211,55.74186325073242,0.4181365966796875
233,80.05999755859375,78.92737579345703,1.1326217651367188
234,214.74000549316406,178.11839294433594,36.621612548828125
235,92.37000274658203,86.02223205566406,6.347770690917969
236,18.780000686645508,17.068132400512695,1.7118682861328125
237,60.20000076293945,55.65583038330078,4.544170379638672
238,88.12000274658203,81.31390380859375,6.806098937988281
239,1.8799999952316284,2.330533504486084,0.45053350925445557
240,85.94000244140625,86.33991241455078,0.39990997314453125
241,27.649999618530273,24.40624237060547,3.2437572479248047
242,52.66999816894531,46.02288055419922,6.647117614746094
243,114.5999984741211,113.7086181640625,0.8913803100585938
244,131.82000732421875,128.50784301757812,3.312164306640625
245,1.75,2.4531569480895996,0.7031569480895996
246,212.0500030517578,199.47068786621094,12.579315185546875
247,36.38999938964844,34.13056182861328,2.2594375610351562
248,49.90999984741211,47.4122428894043,2.4977569580078125
249,34.209999084472656,33.93971633911133,0.2702827453613281
250,38.380001068115234,36.9714241027832,1.4085769653320312
251,185.77999877929688,179.6087188720703,6.1712799072265625
252,79.1500015258789,78.97968292236328,0.170318603515625
253,127.52999877929688,120.1841049194336,7.345893859863281
254,152.2899932861328,152.24880981445312,0.0411834716796875
255,43.540000915527344,39.90143966674805,3.638561248779297
256,82.12999725341797,80.85613250732422,1.27386474609375
257,161.07000732421875,161.62408447265625,0.5540771484375
258,154.0800018310547,141.21742248535156,12.862579345703125
259,156.00999450683594,154.17010498046875,1.8398895263671875
260,32.34000015258789,34.28486633300781,1.9448661804199219
261,51.2400016784668,52.37553405761719,1.1355323791503906
262,9.050000190734863,8.86023998260498,0.1897602081298828
263,15.0,16.062868118286133,1.0628681182861328
264,44.790000915527344,46.99335861206055,2.203357696533203
265,32.08000183105469,33.621002197265625,1.5410003662109375
266,2.309999942779541,2.6354527473449707,0.3254528045654297
267,50.779998779296875,51.923030853271484,1.1430320739746094
268,36.75,41.147525787353516,4.397525787353516
269,1.1200000047683716,2.1175622940063477,0.9975622892379761
270,24.270000457763672,25.336620330810547,1.066619873046875
271,40.310001373291016,34.772117614746094,5.537883758544922
272,10.470000267028809,10.288850784301758,0.18114948272705078
273,36.290000915527344,39.04131317138672,2.751312255859375
274,78.68000030517578,77.63662719726562,1.0433731079101562
275,74.4800033569336,71.94631958007812,2.5336837768554688
276,9.470000267028809,11.040986061096191,1.5709857940673828
277,8.829999923706055,7.420335292816162,1.4096646308898926
278,22.219999313354492,23.01201820373535,0.7920188903808594
279,11.010000228881836,13.24285888671875,2.232858657836914
280,105.33999633789062,101.4966812133789,3.8433151245117188
281,42.09000015258789,41.759422302246094,0.3305778503417969
282,13.130000114440918,15.645227432250977,2.5152273178100586
283,8.470000267028809,8.733963966369629,0.2639636993408203
284,79.55999755859375,81.05943298339844,1.4994354248046875
285,10.920000076293945,9.720853805541992,1.1991462707519531
286,39.54999923706055,34.15415573120117,5.395843505859375
287,187.72999572753906,190.0283660888672,2.298370361328125
288,112.05999755859375,106.60808563232422,5.451911926269531
289,180.55999755859375,186.61431884765625,6.0543212890625
290,66.05000305175781,57.418052673339844,8.631950378417969
291,14.739999771118164,12.407583236694336,2.332416534423828
292,358.3699951171875,331.8052062988281,26.564788818359375
293,187.52000427246094,190.38333129882812,2.8633270263671875
294,444.6099853515625,440.9700622558594,3.639923095703125
295,229.49000549316406,223.91217041015625,5.5778350830078125
296,224.99000549316406,238.0296173095703,13.03961181640625
297,297.4100036621094,311.9608154296875,14.550811767578125
298,86.08999633789062,92.6905746459961,6.600578308105469
299,403.95001220703125,395.84295654296875,8.1070556640625
300,110.20999908447266,107.35596466064453,2.854034423828125
301,20.940000534057617,17.737348556518555,3.2026519775390625
302,376.010009765625,374.6851501464844,1.324859619140625
303,33.880001068115234,29.806901931762695,4.073099136352539
304,274.0899963378906,278.34161376953125,4.251617431640625
305,14.140000343322754,13.944015502929688,0.1959848403930664
306,216.0,207.22348022460938,8.776519775390625
307,381.2699890136719,378.2689208984375,3.001068115234375
308,402.1499938964844,398.57562255859375,3.574371337890625
309,332.0299987792969,323.5745849609375,8.455413818359375
310,376.25,380.7958068847656,4.545806884765625
311,235.4600067138672,246.39303588867188,10.933029174804688
312,19.729999542236328,17.08407974243164,2.6459197998046875
313,196.0399932861328,198.40829467773438,2.3683013916015625
314,201.32000732421875,201.1106719970703,0.2093353271484375
315,200.32000732421875,200.3724365234375,0.05242919921875
